Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Total value of all promotions
27175,6,0,0,1
27176,2,0,0,0
27177,1,0,0,1
27178,2,0,0,0
27179,17,0,0,0
27180,15,0,0,4
27181,20,0,0,0
27182,18,0,0,1
27183,8,0,0,0
27184,17,0,0,0
27185,7,0,0,1
27186,2,0,0,0
27187,14,0,0,5
27188,24,0,0,16
27189,34,0,0,10
27190,3,0,0,0
27191,12,0,0,3
27192,18,0,0,0
27193,5,0,0,1
27194,6,0,0,0
27195,6,0,0,1
27196,2,0,0,0
27197,2,0,0,1
27198,2,0,0,0
27199,28,0,0,0
27200,6,0,0,0
27201,14,0,0,0
27202,3,0,0,2
27203,15,0,0,0
27204,7,0,0,2
27205,2,0,0,1
27206,14,0,0,0
27207,3,0,0,0
27209,19,0,0,0
27210,5,0,0,1
27211,15,0,0,12
27212,11,0,0,4
27213,15,0,0,6
27214,2,0,0,1
27215,12,0,0,5
27216,3,0,0,0
27217,10,0,0,2
27218,12,0,0,1
27219,4,0,0,0
27220,9,0,0,2
27221,7,0,0,0
27222,4,18,2,21
27223,2,13,2,9
27224,6,106,11,20
27225,17,21,4,13
27226,8,23,2,10
27227,14,0,0,0
27228,22,43,6,0
27229,10,0,0,1
27230,17,0,0,4
27231,2,39,6,0
27233,5,26,2,0
27234,1,40,6,0
27235,37,24,3,0
27236,10,49,5,18
27237,2,21,2,0
27238,8,70,5,4
27239,19,14,4,9
27240,2,0,0,0
27241,14,35,5,21
27242,17,0,0,3
27243,12,35,3,24
27244,6,80,7,15
27245,7,47,4,0
27246,13,17,2,8
27247,31,0,0,3
27248,15,0,0,0
27249,10,50,6,0
27250,10,7,1,1
27251,4,88,6,6
27252,6,48,5,0
27253,11,30,5,0
27254,20,119,10,19
27255,9,37,4,7
27256,21,0,0,1
27257,33,120,10,26
27259,7,63,9,8
27260,2,115,14,30
27261,2,0,0,0
27262,10,15,3,9
27263,6,74,10,0
27264,26,100,7,0
27265,16,93,7,28
27266,10,58,8,26
27267,22,68,9,4
27268,17,67,12,2
27269,5,57,5,13
27270,11,33,11,0
27271,12,0,0,2
27272,10,67,7,5
27273,2,0,0,0
27274,2,13,7,3
27275,5,0,0,1
27276,11,22,5,21
27277,6,85,7,3
27278,2,19,2,0
27279,7,0,0,2
27280,2,71,7,33
27281,10,36,4,7
27282,3,71,8,8
27283,12,0,0,0
27284,5,11,1,0
27285,14,0,0,2
27286,8,0,0,2
27287,7,66,6,0
27288,15,0,0,3
27289,16,48,3,11
27290,2,126,14,21
27291,6,8,4,3
27292,11,78,8,27
27293,26,0,0,0
27294,2,17,1,0
27295,10,0,0,0
27296,7,30,4,0
27297,8,0,0,4
27298,12,97,13,38
27299,4,67,7,0
27300,1,0,0,0
27301,8,0,0,3
27302,19,18,2,0
27303,23,41,9,26
27304,13,46,6,13
27305,5,15,5,3
27306,4,48,5,54
27307,13,112,12,0
27308,3,48,4,0
27309,13,0,0,0
27310,18,0,0,9
27311,18,22,8,7
27312,10,6,4,0
27313,14,29,4,0
27314,5,0,0,1
27315,10,122,8,0
27316,4,0,0,0
27317,2,67,8,0
27318,4,30,2,14
27320,3,104,11,5
27321,6,124,12,25
27322,13,6,1,0
27323,7,154,17,7
27324,16,0,0,0
27325,7,123,10,59
27326,8,11,2,12
27327,17,81,12,0
27328,8,12,3,1
27329,2,59,8,13
27330,8,100,6,34
27331,13,43,6,0
27332,6,45,12,0
27333,13,0,0,8
27334,13,21,2,0
27335,9,56,6,18
27336,4,46,3,0
27337,6,92,7,0
27338,7,0,0,3
27339,14,0,0,3
27340,2,33,4,15
27341,5,10,3,4
27342,14,10,1,1
27344,3,79,8,25
27345,4,12,1,0
27346,7,13,3,6
27347,9,12,2,0
27348,20,27,2,9
27349,9,60,6,5
27350,5,64,4,2
27351,8,75,6,19
27352,18,53,7,0
27353,12,35,3,8
27354,9,22,1,1
27355,2,42,3,0
27356,20,28,3,7
27357,2,25,2,4
27358,15,89,10,37
27359,7,91,10,0
27360,12,0,0,2
27361,19,70,4,5
27362,2,27,3,0
27363,19,0,0,10
27364,10,14,5,0
27365,14,211,13,0
27366,9,0,0,1
27367,2,36,6,3
27368,10,97,8,23
27370,8,52,6,0
27371,7,24,6,12
27372,7,15,4,0
27373,4,9,1,0
27374,11,84,9,0
27375,25,10,2,1
27376,2,129,10,0
27377,8,175,12,1
27378,18,75,6,0
27379,13,35,3,14
27380,10,5,1,7
27381,5,82,7,31
27382,6,49,4,14
27383,9,0,0,0
27384,13,65,6,20
27385,16,55,4,5
27386,8,52,5,15
27387,19,0,0,0
27388,2,18,3,0
27389,13,5,2,2
27390,16,10,1,0
27391,12,0,0,1
27392,12,0,0,1
27393,8,41,6,0
27394,8,51,5,0
27395,14,0,0,0
27396,9,59,7,24
27397,14,0,0,5
27398,30,8,1,3
27399,18,40,6,7
27400,6,27,5,14
27401,3,0,0,1
27402,16,15,1,2
27403,10,55,7,20
27404,3,52,6,0
27405,10,24,4,0
27406,4,36,3,4
27407,24,0,0,13
27408,5,34,3,0
27409,1,0,0,0
27410,2,36,6,8
27411,6,38,4,11
27412,16,44,3,20
27413,14,56,10,35
27414,12,38,3,0
27415,1,51,5,0
27416,17,67,7,9
27417,6,88,12,13
27418,3,91,6,23
27419,2,62,4,28
27420,14,209,12,0
27421,21,17,2,0
27422,9,153,12,79
27423,20,35,3,5
27424,6,37,3,24
27425,12,22,2,4
27426,8,34,7,8
27427,11,68,12,13
27428,9,67,7,0
27429,15,0,0,4
27431,3,7,2,0
27432,2,6,1,0
27433,13,38,5,0
27434,6,0,0,0
27435,6,57,7,0
27436,21,26,3,1
27437,15,0,0,6
27438,4,14,2,8
27439,3,15,2,7
27440,6,80,9,0
27441,22,63,4,15
27442,7,142,12,3
27443,27,13,1,10
27444,6,64,6,27
27445,2,0,0,1
27446,13,46,4,5
27447,19,0,0,0
27448,9,98,7,0
27449,10,0,0,1
27450,2,19,2,7
27451,18,84,9,0
27452,3,14,2,0
27453,10,0,0,4
27455,15,112,6,2
27456,5,12,5,2
27457,11,114,9,3
27458,2,0,0,1
27459,14,0,0,3
27460,8,79,10,27
27461,13,66,7,6
27462,15,40,3,0
27463,15,21,3,3
27464,8,179,14,52
27465,17,38,7,14
27466,9,75,7,26
27467,6,96,13,7
27468,23,67,7,0
27469,1,0,0,1
27470,13,88,10,13
27471,16,53,6,0
27472,8,51,6,5
27473,18,21,4,0
27474,13,187,14,19
27475,27,0,0,0
27476,11,34,4,9
27477,11,137,10,0
27478,9,0,0,1
27479,16,44,5,5
27481,4,81,6,32
27482,7,7,2,2
27483,14,72,8,29
27484,14,8,2,2
27485,8,43,5,15
27486,5,83,12,0
27487,15,0,0,2
27488,6,78,8,9
27489,2,8,3,0
27490,2,140,9,0
27491,13,12,6,2
27492,20,119,8,0
27493,2,60,6,0
27494,12,42,6,3
27495,8,12,6,6
27496,6,36,3,0
27497,3,11,3,0
27498,11,67,11,0
27499,5,14,1,6
27500,9,0,0,0
27501,13,20,2,9
27502,18,64,16,12
27503,1,52,8,24
27504,20,39,2,0
27505,9,81,13,21
27506,13,0,0,6
27507,12,10,3,7
27508,3,0,0,0
27509,15,13,1,8
27510,3,11,1,3
27511,8,9,1,2
27512,19,0,0,2
27513,4,54,7,9
27514,25,15,1,5
27515,2,0,0,0
27516,14,0,0,0
27517,14,10,4,0
27518,13,29,2,0
27519,8,116,16,0
27520,8,72,6,10
27521,13,120,10,0
27522,12,64,7,2
27523,14,38,4,0
27524,2,12,4,10
27525,2,31,8,2
27526,18,0,0,0
27527,4,192,12,57
27528,21,0,0,0
27529,4,34,5,5
27530,10,61,6,16
27531,11,49,3,3
27532,14,162,12,0
27533,10,41,5,7
27534,9,32,3,2
27535,7,116,6,0
27536,8,108,12,0
27537,13,35,3,0
27538,3,45,4,0
27539,14,0,0,3
27540,12,5,1,0
27542,2,0,0,0
27543,5,56,11,3
27544,3,85,9,3
27545,6,0,0,0
27546,6,100,7,32
27547,5,41,7,0
27548,6,31,3,3
27549,13,10,1,3
27550,5,37,6,7
27551,4,157,12,12
27552,11,15,4,0
27553,7,32,5,5
27554,6,0,0,1
27555,16,23,1,0
27556,14,51,5,3
27557,12,44,8,12
27558,2,51,8,0
27559,17,21,3,0
27560,12,12,1,8
27561,7,57,7,13
27562,19,33,3,3
27563,17,0,0,2
27564,2,37,13,9
27566,20,20,1,9
27567,9,62,10,17
27568,19,29,3,1
27569,19,27,8,18
27570,2,43,8,23
27571,8,7,4,2
27572,13,21,2,0
27573,6,27,2,1
27574,2,49,2,14
27575,17,56,4,33
27576,2,16,2,6
27577,21,72,6,0
27578,11,45,6,11
27579,13,44,5,0
27580,30,105,8,12
27581,20,19,2,0
27582,12,51,10,0
27583,20,10,2,4
27584,16,12,2,0
27585,9,0,0,6
27586,4,38,5,12
27587,11,84,7,53
27588,8,36,3,7
27589,5,92,10,0
27590,7,106,8,52
27592,29,10,2,0
27593,2,0,0,0
27594,4,40,6,18
27595,1,22,2,1
27596,17,39,3,4
27597,7,52,7,0
27598,19,0,0,4
27599,18,0,0,11
27600,15,15,3,0
27601,9,44,10,33
27602,2,27,6,6
27603,17,0,0,1
27604,6,41,6,0
27605,10,101,12,14
27606,11,49,4,9
27607,21,0,0,12
27608,10,37,3,0
27609,2,19,2,0
27610,5,2,1,2
27611,5,35,4,23
27612,2,15,4,0
27613,2,87,7,0
27614,2,115,13,12
27615,20,56,3,0
27616,9,46,7,15
27617,8,43,6,14
27618,10,37,5,15
27619,22,19,2,14
27620,5,40,4,5
27621,11,83,6,8
27622,12,21,2,0
27623,10,0,0,0
27624,20,48,5,24
27625,5,0,0,3
27626,2,23,2,2
27627,9,13,4,1
27628,3,47,7,0
27629,15,28,7,3
27630,27,95,7,0
27631,2,0,0,1
27632,12,133,11,39
27633,4,6,1,4
27634,7,0,0,1
27635,1,18,5,10
27636,3,52,8,5
27637,7,56,6,14
27638,2,36,3,6
27639,35,148,9,9
27640,17,40,5,8
27641,14,45,7,9
27642,2,0,0,0
27643,12,51,8,0
27644,7,75,8,37
27645,13,113,7,15
27646,8,0,0,1
27647,4,0,0,0
27648,2,218,13,24
27649,9,0,0,4
27650,9,32,4,0
27651,13,8,1,0
27653,16,0,0,3
27654,2,91,10,0
27655,21,37,5,0
27656,8,41,4,0
27657,9,69,4,30
27658,2,86,5,0
27659,14,145,14,15
27660,2,0,0,0
27661,21,6,1,4
27662,9,10,1,4
27663,4,9,4,3
27664,6,102,13,36
27665,2,0,0,0
27666,10,44,5,4
27667,18,18,1,16
27668,14,0,0,4
27669,5,0,0,0
27670,7,13,2,4
27671,8,23,2,2
27672,23,53,9,0
27673,11,21,4,10
27674,1,121,13,0
27675,13,0,0,1
27677,15,80,6,3
27678,8,0,0,4
27679,12,0,0,0
27680,6,10,2,7
27681,4,26,6,20
27682,6,110,10,3
27683,5,33,3,0
27684,3,0,0,0
27685,14,119,13,2
27686,1,23,4,20
27687,11,74,7,0
27688,26,16,1,10
27689,22,52,3,0
27690,9,43,8,6
27691,7,145,7,23
27692,9,52,8,0
27693,3,79,5,0
27694,5,243,16,0
27695,11,16,3,14
27696,2,114,12,6
27697,16,0,0,6
27698,17,30,3,0
27699,5,6,2,0
27700,6,40,4,14
27701,4,68,8,0
27703,9,30,4,0
27704,5,2,1,0
27705,21,69,9,34
27706,18,0,0,5
27707,7,54,7,17
27708,13,21,1,3
27709,6,174,12,0
27710,19,179,17,17
27711,6,7,1,0
27712,9,105,10,7
27713,19,52,10,0
27714,10,10,1,0
27715,18,16,1,0
27716,6,9,2,0
27717,17,17,2,0
27718,11,56,6,8
27719,15,33,4,0
27720,6,29,4,0
27721,11,117,10,7
27722,17,0,0,5
27723,19,0,0,5
27724,6,33,3,2
27725,16,13,1,12
27726,17,41,5,23
27727,6,107,7,2
27728,12,126,19,30
27729,8,69,8,12
27730,8,44,5,14
27731,14,30,4,31
27732,21,45,4,31
27733,2,4,2,3
27734,16,93,7,0
27735,6,0,0,1
27736,10,62,7,24
27737,10,35,2,5
27738,2,38,4,2
27739,19,36,7,0
27740,15,0,0,0
27741,13,0,0,2
27742,23,0,0,1
27743,2,12,1,0
27744,7,130,16,76
27745,8,44,10,20
27746,12,45,10,2
27747,16,21,2,4
27748,13,30,4,25
27749,21,72,6,69
27750,5,33,3,0
27751,11,68,10,0
27752,5,260,16,0
27753,2,0,0,0
27754,5,10,1,3
27755,3,82,14,0
27756,21,37,4,1
27757,9,33,3,3
27758,16,29,4,0
27759,2,77,7,4
27760,12,20,3,0
27761,10,16,5,2
27762,21,16,5,0
27764,14,0,0,2
27765,11,163,8,0
27766,2,42,5,1
27767,18,27,3,0
27768,2,82,8,28
27769,19,0,0,6
27770,8,115,20,24
27771,2,14,1,0
27772,5,62,8,3
27773,17,38,4,11
27774,15,75,12,0
27775,16,6,1,3
27776,10,62,6,15
27777,20,82,8,0
27778,2,0,0,1
27779,14,129,12,64
27780,13,29,4,18
27781,5,68,9,0
27782,9,31,7,9
27783,4,36,10,11
27784,4,66,14,21
27785,19,49,4,12
27786,11,18,4,0
27788,16,103,14,15
27789,8,59,6,2
27790,13,27,3,0
27791,5,0,0,0
27792,3,195,12,0
27793,13,12,1,0
27794,14,0,0,3
27795,3,8,6,12
27796,19,37,5,11
27797,16,42,6,0
27798,12,86,16,16
27799,3,126,16,0
27800,9,54,6,11
27801,12,21,4,10
27802,14,13,2,6
27803,3,40,6,0
27804,10,0,0,0
27805,3,64,6,10
27806,17,26,2,20
27807,11,62,8,3
27808,36,17,2,0
27809,3,0,0,0
27810,7,65,7,12
27811,2,29,4,7
27812,9,0,0,0
27814,13,0,0,0
27815,20,8,1,0
27816,6,64,8,49
27817,13,61,14,0
27818,10,37,4,4
27819,14,148,13,46
27820,18,0,0,0
27821,2,56,7,0
27822,19,58,9,29
27823,12,49,6,0
27824,5,0,0,0
27825,3,25,3,0
27826,17,6,3,0
27827,15,68,7,2
27828,11,21,5,9
27829,23,241,16,16
27830,2,16,3,6
27831,9,62,8,13
27832,22,24,2,0
27833,11,152,12,14
27834,25,0,0,1
27835,7,47,7,11
27836,27,30,2,8
27837,2,0,0,1
27838,21,57,6,14
27839,2,33,3,3
27840,15,15,2,0
27841,10,42,4,14
27842,24,87,6,8
27843,18,0,0,0
27844,2,0,0,0
27845,13,0,0,3
27846,17,25,4,9
27847,8,6,2,5
27848,9,0,0,3
27849,15,23,2,4
27850,10,63,11,37
27851,11,117,10,70
27852,2,11,1,2
27853,2,0,0,0
27854,3,47,7,13
27855,4,100,9,48
27856,20,0,0,2
27857,19,17,7,0
27858,7,29,10,0
27859,18,13,3,1
27860,7,34,6,0
27861,13,16,3,7
27862,2,33,8,0
27863,11,15,2,14
27864,13,26,4,10
27865,30,99,6,37
27866,8,7,4,0
27867,5,76,5,32
27868,16,47,4,3
27869,8,117,10,25
27870,22,79,6,0
27871,4,0,0,1
27872,12,0,0,0
27873,14,0,0,3
27875,8,82,5,0
27876,4,0,0,1
27877,10,18,6,8
27878,14,74,8,0
27879,12,0,0,0
27880,8,0,0,0
27881,10,5,1,6
27882,5,0,0,2
27883,9,45,5,0
27884,7,0,0,0
27885,2,0,0,0
27886,12,69,5,0
27887,20,10,1,4
27888,13,0,0,0
27889,11,0,0,2
27890,9,62,7,0
27891,7,2,1,0
27892,6,106,10,28
27893,9,30,4,0
27894,16,37,6,5
27895,24,83,7,0
27896,9,99,9,18
27897,15,14,2,10
27899,10,116,10,20
27900,18,120,11,35
27901,20,346,13,37
27902,5,141,8,38
27903,5,16,2,0
27904,2,65,6,14
27905,10,80,12,2
27906,2,63,9,9
27907,15,131,9,0
27908,8,69,6,21
27909,21,0,0,0
27910,12,195,16,5
27911,8,18,3,7
27912,15,0,0,1
27913,10,42,6,8
27914,11,41,4,16
27915,2,35,7,0
27916,8,30,3,3
27917,9,14,1,0
27918,20,65,9,14
27919,8,0,0,0
27920,12,0,0,5
27921,17,149,9,0
27922,13,113,8,0
27923,21,0,0,0
27925,17,0,0,5
27926,27,45,7,5
27927,25,98,10,9
27928,18,46,9,0
27929,20,37,2,18
27930,5,109,13,16
27931,17,0,0,3
27932,16,0,0,3
27933,2,42,13,0
27934,14,11,2,2
27935,16,105,9,25
27936,9,63,8,22
27937,25,204,14,0
27938,2,83,6,42
27939,16,0,0,4
27940,10,11,1,0
27941,25,0,0,1
27942,16,28,4,15
27943,2,16,3,0
27944,16,98,11,30
27945,11,8,4,2
27946,19,112,9,11
27947,16,65,7,0
27948,23,14,5,7
27949,12,54,5,0
27950,13,14,1,11
27951,14,99,10,0
27952,13,29,10,18
27953,11,59,7,9
27954,17,43,4,0
27955,10,18,2,10
27956,4,72,13,0
27957,16,0,0,0
27958,1,11,2,3
27959,2,14,3,0
27960,14,31,4,6
27961,16,109,6,36
27962,21,189,9,0
27963,14,0,0,0
27964,12,38,5,0
27965,19,132,10,19
27966,6,7,1,0
27967,13,22,2,0
27968,8,0,0,0
27969,17,42,5,3
27970,2,86,9,24
27971,16,0,0,0
27972,11,97,12,10
27973,1,25,6,1
27974,12,111,10,18
27975,2,41,6,1
27976,19,96,7,10
27977,14,119,8,30
27978,1,25,4,24
27979,23,9,1,7
27980,6,0,0,4
27981,2,16,1,5
27982,2,33,3,6
27983,31,13,1,9
27984,11,82,9,3
27986,6,0,0,1
27987,12,28,2,8
27988,20,88,9,30
27989,11,134,18,75
27990,14,51,7,11
27991,10,22,3,7
27992,8,52,4,7
27993,13,35,6,0
27994,14,0,0,2
27995,31,0,0,4
27996,7,22,1,6
27997,4,11,1,0
27998,3,35,3,1
27999,1,36,6,16
28000,13,104,9,26
28001,11,132,13,42
28002,2,21,6,0
28003,19,0,0,1
28004,13,43,9,0
28005,6,0,0,3
28006,17,56,6,6
28007,19,0,0,1
28008,22,0,0,0
28010,13,92,10,0
28011,10,70,6,22
28012,7,36,4,1
28013,21,40,6,4
28014,12,23,2,0
28015,9,59,5,9
28016,2,62,7,11
28017,15,0,0,0
28018,2,0,0,1
28019,10,38,5,0
28020,14,33,7,0
28021,2,0,0,0
28022,9,31,4,2
28023,21,21,2,5
28024,10,76,6,0
28025,7,74,4,16
28026,24,13,1,5
28027,10,0,0,3
28028,5,0,0,2
28029,14,43,12,0
28030,12,14,2,7
28031,9,0,0,2
28032,14,125,10,0
28033,21,120,16,41
28034,24,0,0,5
28036,16,36,5,0
28037,26,171,10,28
28038,11,0,0,3
28039,10,86,12,0
28040,12,144,16,20
28041,19,0,0,0
28042,16,29,5,6
28043,1,38,5,0
28044,16,147,14,0
28045,4,0,0,0
28046,11,0,0,0
28047,2,96,10,0
28048,7,0,0,0
28049,18,150,10,27
28050,12,34,4,9
28051,7,66,8,0
28052,18,0,0,0
28053,8,23,2,0
28054,18,68,6,34
28055,2,47,7,7
28056,19,40,5,3
28057,8,6,1,0
28058,17,0,0,4
28059,18,25,3,4
28060,19,0,0,0
28061,19,184,20,10
28062,5,69,6,0
28063,15,44,6,0
28064,11,101,5,0
28065,17,17,1,9
28066,26,0,0,0
28067,21,57,15,0
28068,10,9,2,0
28069,10,0,0,9
28070,9,0,0,0
28071,6,161,16,12
28072,18,61,7,22
28073,37,20,2,1
28074,6,0,0,1
28075,10,0,0,0
28076,21,113,8,0
28077,10,0,0,2
28078,8,144,19,0
28079,5,161,11,24
28080,16,0,0,6
28081,13,43,9,0
28082,7,40,6,2
28083,6,20,5,4
28084,15,62,4,0
28085,16,84,8,12
28086,12,11,1,0
28087,2,126,12,22
28088,5,79,9,25
28089,3,20,3,5
28090,5,0,0,1
28091,8,61,7,0
28092,3,159,10,54
28093,3,0,0,0
28094,19,20,9,10
28095,21,0,0,5
28097,18,57,6,4
28098,8,105,12,39
28099,12,9,5,8
28100,13,126,13,10
28101,9,0,0,0
28102,12,95,13,35
28103,10,79,7,0
28104,6,54,4,29
28105,21,74,13,21
28106,14,31,3,0
28107,12,8,2,3
28108,9,119,7,0
28109,26,18,1,0
28110,10,59,5,0
28111,6,31,5,8
28112,4,25,2,0
28113,13,8,1,0
28114,21,10,1,0
28115,1,9,1,0
28116,9,37,6,5
28117,16,100,4,0
28118,2,0,0,0
28119,5,0,0,3
28121,26,61,12,15
28122,5,17,1,2
28123,14,19,6,6
28124,17,0,0,1
28125,4,40,4,13
28126,19,0,0,1
28127,8,55,10,20
28128,9,14,2,7
28129,7,152,11,0
28130,6,30,4,1
28131,14,0,0,2
28132,12,59,4,12
28133,29,76,7,18
28134,11,10,1,6
28135,2,209,13,25
28136,7,111,7,15
28137,5,148,10,16
28138,14,52,4,8
28139,7,0,0,1
28140,2,0,0,0
28141,21,17,3,4
28142,24,44,5,3
28143,13,172,12,0
28144,2,25,5,9
28145,15,85,16,34
28147,17,0,0,0
28148,2,32,2,0
28149,24,111,9,0
28150,2,111,10,16
28151,44,35,3,0
28152,6,37,8,3
28153,5,30,3,0
28154,24,14,1,7
28155,8,99,10,19
28156,6,0,0,0
28157,6,0,0,0
28158,16,97,14,20
28159,15,0,0,8
28160,9,24,2,5
28161,8,0,0,2
28162,8,11,2,0
28163,6,158,12,22
28164,3,121,8,0
28165,4,28,2,8
28166,9,138,11,0
28167,17,7,3,4
28168,13,96,6,5
28169,3,0,0,1
28170,11,32,7,15
28171,11,16,1,0
28172,26,28,2,0
28173,4,21,1,4
28174,8,0,0,2
28175,4,132,13,13
28176,7,27,2,3
28177,13,33,9,21
28178,14,28,4,0
28179,13,102,14,3
28180,1,14,4,3
28181,2,55,4,2
28182,13,17,1,5
28183,38,0,0,8
28184,11,14,2,1
28185,13,69,12,9
28186,15,49,4,16
28187,9,10,5,0
28188,5,58,8,0
28189,8,16,2,0
28190,23,0,0,0
28191,22,21,3,2
28192,11,243,20,0
28193,23,207,17,18
28194,17,79,7,19
28195,8,60,5,17
28196,17,12,7,15
28197,18,0,0,0
28198,5,7,1,3
28199,2,20,4,1
28200,6,0,0,0
28201,6,81,10,0
28202,9,37,3,2
28203,6,0,0,2
28204,6,18,3,12
28205,2,0,0,0
28206,21,150,8,27
28208,9,42,4,17
28209,9,0,0,3
28210,3,35,6,0
28211,21,0,0,5
28212,15,77,9,60
28213,8,31,10,3
28214,8,0,0,1
28215,8,35,4,13
28216,1,10,1,1
28217,9,88,7,0
28218,9,0,0,0
28219,6,153,12,0
28220,14,43,9,4
28221,11,8,1,7
28222,7,86,12,0
28223,15,45,6,14
28224,17,149,14,24
28225,2,35,4,2
28226,23,0,0,1
28227,9,51,4,0
28228,21,157,11,0
28229,18,0,0,0
28230,13,78,6,17
28232,6,80,10,24
28233,23,30,14,18
28234,12,50,5,23
28235,19,99,13,41
28236,12,61,13,32
28237,6,20,8,0
28238,6,0,0,0
28239,8,21,7,11
28240,10,65,7,0
28241,6,141,14,8
28242,13,0,0,6
28243,2,41,7,6
28244,15,41,5,12
28245,5,0,0,0
28246,10,19,2,0
28247,9,0,0,2
28248,19,34,4,4
28249,21,103,6,34
28250,18,65,7,6
28251,4,35,5,6
28252,4,43,3,4
28253,14,12,2,0
28254,15,36,7,0
28255,24,13,1,0
28256,15,0,0,4
28258,17,6,1,0
28259,23,165,12,0
28260,5,63,7,0
28261,7,23,1,7
28262,5,44,7,10
28263,9,10,2,0
28264,24,180,13,5
28265,14,30,4,9
28266,6,63,13,10
28267,14,45,2,0
28268,6,37,10,2
28269,2,48,7,6
28270,10,48,8,8
28271,6,110,7,0
28272,7,12,4,0
28273,4,114,8,42
28274,8,69,6,0
28275,9,54,6,7
28276,15,9,3,0
28277,23,77,6,10
28278,17,44,8,12
28279,17,10,2,0
28280,3,0,0,0
28281,22,14,1,0
28282,2,127,10,5
28283,6,36,5,0
28284,11,21,6,17
28285,3,21,3,7
28286,14,53,4,0
28287,7,0,0,0
28288,11,7,1,1
28289,10,0,0,2
28290,1,4,2,2
28291,22,0,0,3
28292,9,11,1,3
28293,16,122,12,47
28294,16,23,2,2
28295,16,0,0,4
28296,19,15,5,2
28297,6,40,6,11
28298,9,17,4,0
28299,15,27,4,10
28300,9,89,10,36
28301,12,84,16,13
28302,8,15,3,2
28303,2,13,5,1
28304,7,58,5,7
28305,24,0,0,0
28306,7,45,7,9
28307,19,35,3,21
28308,10,0,0,2
28309,22,18,1,0
28310,4,20,3,12
28311,12,60,7,9
28312,14,63,8,39
28313,11,31,2,14
28314,5,9,1,1
28315,3,15,2,8
28316,10,45,3,26
28317,38,111,5,0
28319,9,19,11,10
28320,5,21,3,9
28321,22,106,10,5
28322,3,65,11,16
28323,19,54,7,0
28324,14,39,5,28
28325,5,21,3,3
28326,14,25,2,0
28327,9,102,6,33
28328,14,73,4,17
28329,18,0,0,2
28330,17,12,1,6
28331,5,74,4,0
28332,21,39,4,1
28333,3,39,3,0
28334,2,117,14,25
28335,3,0,0,0
28336,3,35,7,17
28337,12,46,6,23
28338,3,41,4,0
28339,11,32,5,0
28340,15,10,2,0
28341,6,21,6,4
28343,18,95,8,12
28344,8,0,0,0
28345,6,43,4,10
28346,10,25,6,14
28347,17,104,8,0
28348,23,0,0,0
28349,17,78,8,26
28350,8,0,0,2
28351,2,20,4,5
28352,5,73,10,10
28353,3,7,1,0
28354,23,41,3,0
28355,10,166,13,23
28356,7,0,0,0
28357,3,23,2,1
28358,16,173,12,2
28359,2,18,1,4
28360,10,50,6,0
28361,8,0,0,4
28362,4,66,11,22
28363,1,71,9,0
28364,26,65,12,9
28365,12,54,4,0
28366,4,45,10,11
28367,6,38,3,13
28369,6,19,4,3
28370,6,7,2,6
28371,6,0,0,2
28372,10,179,10,18
28373,10,84,7,0
28374,18,56,7,20
28375,7,0,0,1
28376,17,0,0,3
28377,29,17,3,0
28378,17,183,13,39
28379,14,0,0,0
28380,22,82,6,3
28381,19,27,3,0
28382,9,64,9,23
28383,5,94,7,0
28384,4,21,4,2
28385,21,113,6,0
28386,3,19,2,7
28387,11,83,12,17
28388,2,16,2,0
28389,14,0,0,4
28390,6,24,3,1
28391,12,102,11,1
28392,2,0,0,0
28393,13,93,7,15
28394,3,14,4,0
28395,2,0,0,1
28396,4,68,10,1
28397,22,25,3,0
28398,14,42,9,8
28399,4,308,17,24
28400,2,37,5,1
28401,6,54,8,29
28402,3,0,0,1
28403,20,35,6,11
28404,10,66,10,0
28405,13,119,11,0
28406,24,65,8,0
28407,3,55,4,17
28408,9,21,4,0
28409,16,0,0,1
28410,2,25,7,0
28411,12,104,7,37
28412,19,0,0,1
28413,17,78,14,21
28414,14,0,0,5
28415,12,11,1,0
28416,20,119,8,0
28417,2,10,1,0
28418,4,20,3,4
28419,8,31,6,11
28420,5,33,7,8
28421,11,36,4,16
28422,8,14,1,2
28423,7,0,0,0
28424,2,59,6,0
28425,9,18,2,0
28426,10,108,16,12
28427,5,70,3,9
28428,6,11,1,0
28430,16,141,10,7
28431,6,0,0,0
28432,4,71,7,24
28433,5,31,3,1
28434,2,112,11,28
28435,14,0,0,0
28436,11,34,4,18
28437,18,35,6,4
28438,5,56,7,12
28439,21,120,16,6
28440,9,70,6,0
28441,11,0,0,7
28442,8,23,2,0
28443,14,17,8,0
28444,11,69,6,5
28445,4,27,6,15
28446,15,0,0,0
28447,13,23,2,10
28448,10,14,2,3
28449,7,33,2,15
28450,12,35,4,0
28451,16,0,0,0
28452,1,5,1,6
28454,20,0,0,1
28455,12,81,9,10
28456,9,0,0,3
28457,4,70,7,0
28458,16,46,4,15
28459,19,63,6,0
28460,16,44,12,0
28461,18,0,0,3
28462,13,38,6,1
28463,16,37,3,22
28464,7,45,10,23
28465,14,34,8,10
28466,10,67,7,0
28467,3,67,12,24
28468,2,82,7,22
28469,7,83,9,0
28470,3,51,4,0
28471,13,35,5,17
28472,12,18,11,2
28473,4,75,10,2
28474,9,231,13,0
28475,12,119,7,48
28476,8,9,1,7
28477,4,37,3,0
